epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,515.064,2.60623,4.85111,2.69685,0,0,0,0,4.754,5.04511e+10,2.10717e+08,0.070566,0.00327044,0.00327044
