epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,338.365,1.15649,4.11334,1.30076,0.28497,0.30494,0.24634,0.19694,0.80611,2.66422,1.12509,0.0676226,0.000327044,0.000327044
